tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
446536,sprintcare,FALSE,Thu Nov 30 19:37:47 +0000 2017,"@220779 We would be more than glad to have you in our family once again. To learn about the amazing deals and promotions we have for our customers, please visit: https://t.co/vmQEcCG8fV - JF",,446537
446538,sprintcare,FALSE,Thu Nov 30 19:36:04 +0000 2017,@220780 We'd gladly help. Please DM us so we can look into it. -LC https://t.co/rMApsV8PQY,,446539
446540,sprintcare,FALSE,Thu Nov 30 19:34:23 +0000 2017,@220781 We are happy to look into this for you.  Please bear with me. Team @116447 while I review your account.,,106636
446543,sprintcare,FALSE,Thu Nov 30 19:32:26 +0000 2017,"@220782 Hey, hope your doing fine today! I have sent you a DM. -MP",,446544
446550,sprintcare,FALSE,Thu Nov 30 19:32:11 +0000 2017,"@220783 Hey, thanks for stopping by. When was this offered to you? Send us a DM. - JM",,446551
446552,sprintcare,FALSE,Thu Nov 30 19:22:10 +0000 2017,@220784 Hi! DM us to review this situation with the device. - GS https://t.co/rMApsV8PQY,,446553
446554,sprintcare,FALSE,Thu Nov 30 19:18:09 +0000 2017,@138019 You have a couple of choices to stop this. Web: https://t.co/R1hSAzhkLi or you can call from the number that you wish to register to not received these calls: 888-382-1222 - JM,446555,446556
448004,sprintcare,FALSE,Thu Nov 30 20:27:27 +0000 2017,@221135 We apologize for the issues you have experienced. DM us your phone number so that Team @116447 may research your concerns.,,448005
448006,sprintcare,FALSE,Thu Nov 30 20:03:03 +0000 2017,@221135 Thank you for notifying us. I have alerted our network engineers to take a look in this area. Team @116447,448005,448007
448007,sprintcare,FALSE,Thu Nov 30 20:02:18 +0000 2017,@221135 Can you provider the address or side street so the networks issues can be reported to out technical support team?,448006,448008
448009,sprintcare,FALSE,Wed Nov 29 23:42:28 +0000 2017,@221135 Direct Message us your phone number so that Team @116447 may research your concerns..,"448,008,448,010",448011
448012,sprintcare,FALSE,Wed Nov 29 22:30:13 +0000 2017,@221135 Hello. We are sorry to hear that you are having difficulties. Please send us a DM and Team @116447 will reach out to assist.,448011,448013
448014,sprintcare,FALSE,Thu Nov 30 20:23:06 +0000 2017,"@221136 Hello, I am from the corporate center in Oklahoma I can definitely provide feedback! Could you please give me the description of what happened? -Maria Q",448015,448016
448018,sprintcare,FALSE,Thu Nov 30 20:09:08 +0000 2017,@221136 Good afternoon and I apologize that you did not receive the call you were expecting. What seems to be the issue? -Felicia R,448016,448019
448020,sprintcare,FALSE,Wed Nov 29 23:05:21 +0000 2017,@221136 Hey there! Questions? You’ve come to the right place. Please send us a Direct Message to further assist you. -AG https://t.co/rMApsV8PQY,448019,448021
448022,sprintcare,FALSE,Thu Nov 30 20:22:35 +0000 2017,"@221137 Apologize for the inconveniences. please confirm, are you a sprint customer? -PC",448023,448024
448025,sprintcare,FALSE,Thu Nov 30 20:43:34 +0000 2017,"@221137 Please send us a Direct Message, so that we can further assist you. -PC",,448023
448026,sprintcare,FALSE,Thu Nov 30 20:18:01 +0000 2017,"@221138 Oh hey, thanks once again - but I still don't have you secure. -MB",448027,448028
448029,sprintcare,FALSE,Thu Nov 30 21:58:02 +0000 2017,@221138 I will be happy to look in to lowering your bill. Please go to Get started here: https://t.co/GI51aSME86 Conversation will be continued in your secured web browser. -FR,,448027
448028,sprintcare,FALSE,Thu Nov 30 19:41:27 +0000 2017,@221138 Please DM us so we can take a closer look! -Maria Q,448026,448030
448031,sprintcare,FALSE,Thu Nov 30 20:09:37 +0000 2017,@221139 Good afternoon. I am happy to research and see what is happening with your bill. Send me a DM so I can get started researching for you.,448032,448033
448034,sprintcare,FALSE,Thu Nov 30 21:05:09 +0000 2017,"@221139 We certainly would hate to loose you as a customer, we are here to assist. -AF",,448032
448035,sprintcare,FALSE,Thu Nov 30 20:00:50 +0000 2017,@212205 Please send us the nearest cross street requested through DM for security purposes and to review a more specific area. -R.S. https://t.co/rMApsV8PQY,448036,448037
448038,sprintcare,FALSE,Thu Nov 30 19:47:56 +0000 2017,@212205 Hey! Let us help you out! Please send us a DM with your nearest cross street and ZIP code to review the coverage on the area. -R.S. https://t.co/rMApsV8PQY,448037,448039
448040,sprintcare,FALSE,Thu Nov 30 19:57:20 +0000 2017,"@221140 Hey there! We would like to take a look into your situation. Please send us a DM, so we can assist you. -  EH https://t.co/rMApsV8PQY",,448041
448042,sprintcare,FALSE,Thu Nov 30 19:52:39 +0000 2017,"@221141 Let us help. Please send us a Direct Message, so that we can further assist you. -LC https://t.co/rMApsV8PQY",,448043
448044,sprintcare,FALSE,Thu Nov 30 19:49:30 +0000 2017,"@221142 Hey there! What's up? Shoot us a DM with more details of what's exactly going on, so that we can further assist you in a better way. - FS",,448045
449574,sprintcare,FALSE,Thu Nov 30 21:11:29 +0000 2017,@220780 I've looked into the area you referenced above and I see great coverage to spotty coverage. I also see a report where in the Detroit area which reads this: Site has a rich history! IT was totally destroyed by a car accident &amp; power outage. -MB,449575,449576
449577,sprintcare,FALSE,Thu Nov 30 21:56:16 +0000 2017,@220780 Hello this means that there was a car accident that caused some power outage issues this would affect the cell service as well temporarily. -FR,449578,449575
449579,sprintcare,FALSE,Thu Nov 30 20:23:47 +0000 2017,@220780 Can you provide the zip code please? -MB,"449,576,449,580",
449581,sprintcare,FALSE,Thu Nov 30 21:10:11 +0000 2017,@221548 Hi! This issue is under investigation. Our team is working to determine what is the main issue. - AA,,449582
449584,sprintcare,FALSE,Thu Nov 30 20:57:20 +0000 2017,@221550 Hey! I'll be happy to work with you on this. Can you please DM me and let me know when it started? -MP,449585,449586
449587,sprintcare,FALSE,Thu Nov 30 21:13:46 +0000 2017,"@221550 We don't want to lose your loyalty, your satisfaction as a customer is our #1 priority. I'll be happy to take a look at this for you. -MP",,449585
449592,sprintcare,FALSE,Thu Nov 30 20:53:48 +0000 2017,@139113 We'll have to send you another return kit but we'll need to do this from a secure site. Please DM us so we can send the secure link.,,449593
449594,sprintcare,FALSE,Thu Nov 30 20:44:37 +0000 2017,@139113 What type of package was sent to return the phones?,"449,593,449,595",449596
449597,sprintcare,FALSE,Thu Nov 30 20:51:49 +0000 2017,"@221551 This concerns us. Customer service is one of our main priorities. Please send us a Direct Message, so that we can further assist you. -S M",,449598
449600,sprintcare,FALSE,Wed Nov 29 20:53:19 +0000 2017,"@221551 Hey! Did you change carrier recently? If not, please, let us know what's happening that makes you feel this way. - CE",449598,449601
449602,sprintcare,FALSE,Thu Nov 30 20:48:28 +0000 2017,@221552 Hi there! Let's check on that service. Please follow us @sprintcare and send us a Direct Message in order to further assist you. -Y.F.,,449603
449604,sprintcare,FALSE,Thu Nov 30 20:47:56 +0000 2017,@221553 Hello there! Thanks for contacting us. In order to unlock a device you need to know either the name or the account number where the device was activated with us. Please send us a Direct Message to further assist you. -DM,,449605
449606,sprintcare,FALSE,Thu Nov 30 20:42:44 +0000 2017,"@221554 You got it!? Which one did you get 64 or 256 GB? Allow us to know, where you able to activate it? Give us more details. - FS",449607,449608
449610,sprintcare,FALSE,Thu Nov 30 20:55:00 +0000 2017,"@221554 We will get this solved, just shoot us a DM so we can step in to help. - FS",,449607
449611,sprintcare,FALSE,Thu Nov 30 20:40:28 +0000 2017,@221555 We do not want anything related to our company being viewed as the worst. What can we do to assist?,,449612
449613,sprintcare,FALSE,Thu Nov 30 20:37:05 +0000 2017,@221556 Send a DM. - JM,,449614
450996,sprintcare,FALSE,Thu Nov 30 21:56:52 +0000 2017,"@221936 Hey there, let's get to the bottom of this. Please send us a Direct Message, so that we can further assist https://t.co/Y0i8gxviXI -RL",,450997
450998,sprintcare,FALSE,Thu Nov 30 21:54:07 +0000 2017,"@221937 @124218 Hey Divyesh, we apologize for the inconvenience. Please send us a Direct Message, so that we can further assist you. -RL",450999,451000
451001,sprintcare,FALSE,Thu Nov 30 23:06:42 +0000 2017,@221937 In order to assist you we may need to obtain some personal information. Your security is a top priority to us. -RL,,450999
451002,sprintcare,FALSE,Thu Nov 30 23:07:01 +0000 2017,"@221937 Please send us a Direct Message, so that we can further assist you. -RL",,450999
451003,sprintcare,FALSE,Thu Nov 30 21:51:35 +0000 2017,@221938 We don't want you to have problems. Please send us a Direct Message to further assist you. You can also verify all of our methods of payments here: https://t.co/hOoO4jnnjT . -AG https://t.co/rMApsV8PQY,,451004
451005,sprintcare,FALSE,Thu Nov 30 21:46:33 +0000 2017,"@221939 Hey, we apologize for the inconvenience. Please send us a DM so we can further assist you.  :) -AL",,451006
451007,sprintcare,FALSE,Thu Nov 30 21:46:05 +0000 2017,@221940 Please go to https://t.co/y5KU4cSsLx and check us out. -FR,,451008
451009,sprintcare,FALSE,Thu Nov 30 21:45:38 +0000 2017,@221940 Hello we would love to have you as a customer. We are now offering great deals and offering great plans. -FR,,451008
451010,sprintcare,FALSE,Thu Nov 30 21:43:04 +0000 2017,"@221941 Hi. We can take a look into your account to verify this. Please, DM us to get started. - GS https://t.co/rMApsV8PQY",,451011
451012,sprintcare,FALSE,Thu Nov 30 21:40:04 +0000 2017,@221942 Hey there! What's up? What can I do for you? Have questions? Ask away! Are you having issues with calls? - FS,,100674
451013,sprintcare,FALSE,Thu Nov 30 21:34:03 +0000 2017,@138732 You can also contact  Order Support: 866-789-8292  Thanks -AF,,451014
451016,sprintcare,FALSE,Thu Nov 30 21:26:34 +0000 2017,"@221944 That's definitely not the sort of feedback we'd like to see posted. Please let us turn this around. We'd like address all your concerns. Please send us a Direct Message, so that we can further assist you. -S M",,451017
452694,sprintcare,FALSE,Thu Nov 30 22:34:32 +0000 2017,"@222391 Please don't do that. We would love the chance to rebuild the trust. Please hit us a DM with details on what's happening, so we can work out our magic - LP",452695,452696
452697,sprintcare,FALSE,Thu Nov 30 22:32:26 +0000 2017,@221554 Thank you for your patience. After review we saw that you currently begin address in a secure message. We kindly ask that your  refer to your secure message so that we can further assist you. -Keston W,452698,452699
452700,sprintcare,FALSE,Thu Nov 30 23:04:37 +0000 2017,"@221554 Thanks for the information. In this case, it is advised to keep working with our representative in the secure message thread, so that your issue can be addressed. - FS",,452698
452701,sprintcare,FALSE,Thu Nov 30 22:30:32 +0000 2017,@221552 We want to help! We will need you to follow us @sprintcare and send us a DM for further assistance. -Y.F.,,452702
452703,sprintcare,FALSE,Thu Nov 30 22:25:36 +0000 2017,@222392 Hey! What is happening? - GS,452704,452705
452706,sprintcare,FALSE,Sat Dec 02 20:40:44 +0000 2017,"@222392 Please send us a Direct Message, so that we can further assist you. We would like to look into this for you today. -MH",,452704
452707,sprintcare,FALSE,Thu Nov 30 22:22:31 +0000 2017,"@222393 Thanks for the information. We would like to address this situation, please send us a DM and tell us more details about this. -R.S. https://t.co/rMApsV8PQY",,452708
452709,sprintcare,FALSE,Thu Nov 30 22:06:22 +0000 2017,"@222394 This is definitely not the way I want you to feel. Allow me to look into this immediately. Please send us a Direct Message, so that we can further assist you. -JJ https://t.co/rMApsV8PQY",,452710
454791,sprintcare,FALSE,Thu Nov 30 23:22:30 +0000 2017,@222933 We will hate to see you leaving the Sprint Family. Allow us the chance to review your case. Please DM us with details so we can further assist. - AP,,454792
454793,sprintcare,FALSE,Thu Nov 30 23:13:38 +0000 2017,"@222934 Hi. Please, stay updated through https://t.co/RDgqxv7W9w to see the delivery estimates. - GS https://t.co/rMApsV8PQY",,454794
454795,sprintcare,FALSE,Thu Nov 30 23:12:16 +0000 2017,@222935 Hi there! We want you to have the best experience possible and would like to help. Please follow us @sprintcare and send us a Direct Message in order to further assist you. -Y.F.,,454796
454797,sprintcare,FALSE,Thu Nov 30 23:01:19 +0000 2017,@222936 Hey there! We will be happy to help. What's going on? You can DM us with details about the issue. - AP,,454798
454799,sprintcare,FALSE,Thu Nov 30 23:00:02 +0000 2017,@222937 Hey Fran! We would be happy to assist. Can you elaborate on your issue a bit more? -LR,,454800
454801,sprintcare,FALSE,Thu Nov 30 22:57:14 +0000 2017,@222938 Hey! Hope you’re doing well today. How long has the issue been happening? Does it happen in one or multiple locations? Is it impacting anyone else in your household or around you? - AP,,454802
454803,sprintcare,FALSE,Thu Nov 30 22:48:47 +0000 2017,@222939 We don't want you to leave the Sprint family. What seems to be issue? Send me a DM. -ND,"454,804,454,805",454806
454807,sprintcare,FALSE,Thu Nov 30 23:08:35 +0000 2017,@222939 Give us the chance to change your perspective! Send us a DM. -ND,,454804
456173,sprintcare,FALSE,Fri Dec 01 00:13:00 +0000 2017,"@223305 Hello there, what can I do for you? Please, provide us with more details about your concern for us to get a better understanding. - FS",,456174
456175,sprintcare,FALSE,Fri Dec 01 00:13:00 +0000 2017,"@156054 Hey Carl! At the moment our Magic Box is not available for home use. However, we would like to take a further look to your situation. Please send us a DM. -  EH",,456176
456177,sprintcare,FALSE,Fri Dec 01 00:11:30 +0000 2017,"@223306 Oh no, that's not good! Let's see what we can do to get this resolved for you. Send us a DM so we can get started. -CD",,456178
456179,sprintcare,FALSE,Thu Nov 30 23:55:50 +0000 2017,"@223306 Good evening! This is not something we want to see, we'd hate to lose you as a loyal customer. What's going on? I'd be happy to get this resolved for you? -CD",456178,456180
456181,sprintcare,FALSE,Fri Dec 01 00:09:40 +0000 2017,"@223307 Was the email corrected? If not, we can definitely fix that and see what we can do with the activation. Send us a DM so we can get started! -CD",,456182
456183,sprintcare,FALSE,Thu Nov 30 23:59:46 +0000 2017,"@223307 Hey, thanks for posting! Our number for support is 888-211-4727 but I can definitely help you with any issue you're having, what's going on? I'd love to help out. -CD",456182,456184
456185,sprintcare,FALSE,Fri Dec 01 00:09:29 +0000 2017,"@223308 Hey there! What's up? Shoot us a DM with more details of what's exactly going on, so that we can further assist you in a better way. - FS",,456186
456187,sprintcare,FALSE,Thu Nov 30 23:58:15 +0000 2017,"@223309 Good evening! This is not the type of feedback we like to see, customer service is our main priority. Are you getting an error when trying to upgrade? I'd love to get this resolved for you. -CD",,456188
456189,sprintcare,FALSE,Thu Nov 30 23:56:04 +0000 2017,@223310 We will hate to see you leaving the Sprint Family. Allow us the chance to review your case. Please DM us with details about the issue. - AP,,456190
456191,sprintcare,FALSE,Thu Nov 30 23:55:47 +0000 2017,@223311 Let's work together to get this fixed. How long has the issue been happening? Is it also related to voice? Does it happen in one or multiple locations? Please DM us so we can further assist. - AP,,456192
456193,sprintcare,FALSE,Thu Nov 30 23:51:43 +0000 2017,"@223311 Hope you are doing well today. Are you having issues with the service? Is it related to voice, text or data? Please let us know more details so we can further assist. You can DM us. - AP",456192,456194
456195,sprintcare,FALSE,Thu Nov 30 23:53:31 +0000 2017,"@223312 Hey Nick! Please send us a DM with the details of your situation, so we can further assist you. -  EH https://t.co/rMApsV8PQY",,456196
456198,sprintcare,FALSE,Thu Nov 30 23:52:07 +0000 2017,@223313 Hi! Let's check on that service for you. Please send us the nearest cross street and ZIP code to review the coverage on the area. -R.S. https://t.co/rMApsV8PQY,,456199
456201,sprintcare,FALSE,Thu Nov 30 23:38:20 +0000 2017,"@223314 These devices are: LG Stylo 3,  LG G6 ,  LG V30+, LG X charge, Samsung Galaxy J7 Perx, Samsung Galaxy S8, S8 Plus and note 8. (2/2) -  EH",,456202
456203,sprintcare,FALSE,Thu Nov 30 23:38:08 +0000 2017,"@223314 Hey there! Simultaneous Voice and Data is only available trough Wi-Fi on most Sprint devices. However, there are a few models in which it can be used while on the Sprint Network via our ""Calling Plus"" feature. (1/2) -  EH",456204,456202
456205,sprintcare,FALSE,Fri Dec 01 00:18:15 +0000 2017,"@223314 Technical issues are preventing the development of this feature on iOS, and no solution has been found yet. Updates will be provided if and when that changes. - GS",,456204
456206,sprintcare,FALSE,Thu Nov 30 23:32:17 +0000 2017,@223315 Sorry to see that. Are you still on the phone? Was your concern addressed? - GS,456207,456208
456209,sprintcare,FALSE,Fri Dec 01 01:21:10 +0000 2017,"@223315 Please, DM us with details about your concerns to assist you. - GS https://t.co/rMApsV8PQY",,456207
458168,sprintcare,FALSE,Fri Dec 01 00:57:02 +0000 2017,"@223782 If it is a fraudulent line, our Fraud Department is who you will need to speak to in order to remove it. Send us a DM so we can get this resolved for you! -CD",,458169
458170,sprintcare,FALSE,Fri Dec 01 00:52:07 +0000 2017,"@223782 Good evening, Trevor! This is not something we want to see and we'd hate to lose you as a valued Sprint customer. Have you talked to our Fraud Department? -CD",458169,458171
458172,sprintcare,FALSE,Fri Dec 01 00:53:05 +0000 2017,@223783 We'd like to take a look at this. Could you please let us know how long the issue has been happening for? Is it impacting anyone else? What services are affected? Please send us a Direct Message to further assist you. - KC https://t.co/rMApsV8PQY,,458173
458175,sprintcare,FALSE,Fri Dec 01 00:51:53 +0000 2017,@223784 You can take the device to one of our repair store to see if there is an issue with the device. You can locate your nearest Sprint Repair Store here: https://t.co/X1DpDgk1EU . - GS,"458,176,458,177",458178
458179,sprintcare,FALSE,Fri Dec 01 00:47:36 +0000 2017,@223785 Sounds like something we need to check. Please send us a DM and we'll help. - MP https://t.co/rMApsV8PQY,,458180
458181,sprintcare,FALSE,Fri Dec 01 00:46:48 +0000 2017,"@223786 Hey there! We would like to take a look into your situation. Please send us a DM, so we can properly assist you. -  EH https://t.co/rMApsV8PQY",,458182
458183,sprintcare,FALSE,Fri Dec 01 00:39:29 +0000 2017,"@223787 Thank you so much for this information, we will take a look into this and see what we can find.",,458184
458186,sprintcare,FALSE,Fri Dec 01 00:39:27 +0000 2017,@223788 Hey Litty! We would like to verify if you are eligible to add a new line of service. Please send us a DM. -  EH https://t.co/rMApsV8PQY,,458187
458188,sprintcare,FALSE,Fri Dec 01 00:35:42 +0000 2017,"@223789 Hello. Are you trying to bring your own device to Sprint? Please, DM us with more details. - GS https://t.co/rMApsV8PQY",,458189
458190,sprintcare,FALSE,Fri Dec 01 00:19:23 +0000 2017,"@223790 Please, consider reaching us in a Direct Message to better address this situation. - FS",,458191
458192,sprintcare,FALSE,Fri Dec 01 00:16:06 +0000 2017,@223791 Hi there! Please send us a DM and we'll assist you. We'll be waiting for your message. - MP https://t.co/rMApsV8PQY,458193,458194
459590,sprintcare,FALSE,Fri Dec 01 01:39:16 +0000 2017,@224185 We apologize for the delay and will contact you shortly. Team @116447.,,459591
459594,sprintcare,FALSE,Thu Nov 30 22:37:39 +0000 2017,@224185 A member of Team @116447 will reach out to you shortly.,"459,593,459,595,459,000,000,000,000,000,000,000",
459592,sprintcare,FALSE,Fri Dec 01 01:35:12 +0000 2017,@224185 Please see DM for more information.,,459591
459600,sprintcare,FALSE,Fri Dec 01 01:27:50 +0000 2017,@224187 Thanks for reaching out to us here. Please check the Store hours of operation here: https://t.co/X1DpDgk1EU -S M,,459601
459602,sprintcare,FALSE,Fri Dec 01 01:20:27 +0000 2017,@224188 We understand this can be frustrating. Allow us the opportunity to take a look through this channel. Please send us a Direct Message to further assist you. - KC https://t.co/rMApsV8PQY,,459603
459604,sprintcare,FALSE,Fri Dec 01 01:13:59 +0000 2017,"@224189 Hey Cassandra, We do understand how upsetting this issue can be. We are here to help! Kindly send us a direct message. -CO",,459605
459606,sprintcare,FALSE,Fri Dec 01 01:13:32 +0000 2017,"@224190 Hi there, thank you for reaching out to us. Please send me a Direct Message, so that I can further assist you. -MC",459607,459608
459609,sprintcare,FALSE,Fri Dec 01 03:32:14 +0000 2017,"@224190 We're glad to hear it! If you need any further assistance, please don't hesitate to contact us! -PB.",,459607
459610,sprintcare,FALSE,Fri Dec 01 01:00:22 +0000 2017,@224191 Thank you for contacting us. We'd like to help you in this matter. Could you please let us know how long the issue has been happening? Does it happen in one or multiple locations? Please send us a Direct Message so we can take a look at this. - KC https://t.co/rMApsV8PQY,,459611
461753,sprintcare,FALSE,Fri Dec 01 02:26:28 +0000 2017,@224707 We would be happy to reach out to you and discuss your concerns.  Please DM us your contact info.,,461754
461755,sprintcare,FALSE,Fri Dec 01 02:18:31 +0000 2017,@224708 We don't want lose your business. We would like the opportunity to retain you as a valued customer. Please DM us with your contact info.,461756,461757
461758,sprintcare,FALSE,Fri Dec 01 02:15:23 +0000 2017,@68093 We would like to help in any way we can. Should you like a call please provide us with a time that we can do so. Thank you.,461759,461760
461761,sprintcare,FALSE,Fri Dec 01 02:07:03 +0000 2017,@68093 That is not what we want to hear. We would be happy to look into your account and give you a call at your convenience.,461760,461762
461763,sprintcare,FALSE,Fri Dec 01 02:00:02 +0000 2017,@68093 Well that is not what we want to hear. We would be happy to reach out and discuss any issues that you have. Is there a good time to contact you?,"461,764,461,762",461765
461766,sprintcare,FALSE,Fri Dec 01 01:50:20 +0000 2017,"@224709 Once network resources are no longer constrained or you move to a non-constrained location, your speed will return to normal. You can learn more information in this link: https://t.co/nOfRD9n4EK . - KC",,461767
461768,sprintcare,FALSE,Fri Dec 01 01:49:19 +0000 2017,@224709 Thank you for contacting us. Sprint implemented a Quality of Service (QoS) to make sure all our customers have a fair share of access to network. Temporary reductions in performance will only occur at times and places where capacity is constrained. (1/2) - KC,,461767
461769,sprintcare,FALSE,Fri Dec 01 01:48:28 +0000 2017,"@224710 Thanks for bringing this our attention! How long have you experienced this? Please send us a Direct Message with details, so that we can further assist you. -S M",,461770
463136,sprintcare,FALSE,Fri Dec 01 03:13:10 +0000 2017,"@225076 This comment concerns us. Please feel free to send us a Direct Message, so that we can further assist you. - VC",463137,463138
463139,sprintcare,FALSE,Fri Dec 01 03:22:10 +0000 2017,@225076 We understand how this situation could negatively impact your experience. Please take into consideration approaching us via a DM to better assess your concerns with the text messages for you. - VC,,463137
463141,sprintcare,FALSE,Fri Dec 01 03:12:21 +0000 2017,"@225077 This comment concerns us. Please feel free to send us a Direct Message, so that we can further assist you. - VC",463142,463143
463144,sprintcare,FALSE,Fri Dec 01 03:18:07 +0000 2017,@225077 We understand how this matter can affect you. Please consider approaching via a DM to better address your situation. - VC https://t.co/rMApsV8PQY,"463,145,463,146,463,000",463142
463148,sprintcare,FALSE,Fri Dec 01 03:07:53 +0000 2017,"@225078 Hey! Allow us to see what deals do we have for you. Please, DM us to get started. - GS https://t.co/rMApsV8PQY",,463149
463152,sprintcare,FALSE,Fri Dec 01 03:07:49 +0000 2017,"@225080 Hello there! The promotion we have available is for new customers however, we would like to verify available options for you. Please send us a Direct Message to further assist you. - KC https://t.co/rMApsV8PQY",,100644
463153,sprintcare,FALSE,Fri Dec 01 02:37:34 +0000 2017,"@225081 Please, DM us to address this. - GS https://t.co/rMApsV8PQY",,463154
463156,sprintcare,FALSE,Fri Dec 01 02:36:29 +0000 2017,@221140 Please let us know if your concerns are still not met by the store and we would be happy to reach out and discuss this with you.,,463157
464546,sprintcare,FALSE,Fri Dec 01 03:58:34 +0000 2017,@225465 Are you currently experiencing issues with the network? Please let us know. - DB,,464547
449599,sprintcare,FALSE,Fri Dec 01 03:44:41 +0000 2017,"@221551 Please remember that My Sprint Mobile/online is the best way to view your bill in detail, make payments, get support from your device. You can Log in to https://t.co/0qT1rLBLtN or sign up here: https://t.co/fKueE8AJKG -S M",,449598
464548,sprintcare,FALSE,Fri Dec 01 03:43:58 +0000 2017,"@225466 Hi. That's not good to see. Please, DM us to review the reason this is happening. - GS https://t.co/rMApsV8PQY",,464549
464550,sprintcare,FALSE,Fri Dec 01 03:35:07 +0000 2017,@225467 Hey! What's going on? Send us a DM and follow us @SprintCare. -LNL,,449589
464551,sprintcare,FALSE,Fri Dec 01 03:27:35 +0000 2017,"@225468 Hello! Your business is important for us, and we don't want to see you going anywhere! Please DM us so we can further assist you. - DA https://t.co/rMApsV8PQY",,464552
464553,sprintcare,FALSE,Fri Dec 01 03:26:21 +0000 2017,@225469 We apologize for the experience that you have had. We would like to turn that around for you. An agent will reach out shortly to assist you.,,464554
464555,sprintcare,FALSE,Fri Dec 01 03:20:47 +0000 2017,"@225470 Hi there! We saw your Tweet and we would like to help. Due to character limitations, please send us a Direct Message, so that we can further assist you. - JL https://t.co/rMApsV8PQY",,464556
465504,sprintcare,FALSE,Fri Dec 01 04:32:14 +0000 2017,@225744 That's not the type of idea we want you to have! Please click here https://t.co/M03PTrBIPk to verify the delivery estimates of the iPhone equipment's. - DB,,465505
465506,sprintcare,FALSE,Fri Dec 01 04:13:56 +0000 2017,"@225745 Hi there, sorry for the trouble. When did you request your devices to be unlocked? -DC",465507,465508
465509,sprintcare,FALSE,Fri Dec 01 04:32:47 +0000 2017,@225745 Please send us a DM so we can further assist you. -DC,,465507
466964,sprintcare,FALSE,Fri Dec 01 05:27:23 +0000 2017,"@226143 Hi! We would like to assist you. In order for us to do it, please follow us and send us a Direct Message, we would like to assist you. -AM.",,466965
466966,sprintcare,FALSE,Fri Dec 01 05:25:50 +0000 2017,"@226144 Hi! This concerning to us. Please follow us and send us a Direct Message, we would like to assist you. -AM.",,466967
466968,sprintcare,FALSE,Fri Dec 01 05:21:53 +0000 2017,"@226145 I hear you. You're an important part of our #SprintFamily, but I understand completely that you need to make the best decision for you. If u do change your mind about the assistance I'm offering, please feel free to message us via this forum. -AH",,466969
466970,sprintcare,FALSE,Fri Dec 01 05:10:54 +0000 2017,@226145 Your concerns are understood and we really hate for our loyal and valued customers to feel despondent with our services. Can you tell us the issue affecting you? We'd like to look into it to further advise you. -AH,466969,466971
466972,sprintcare,FALSE,Fri Dec 01 05:01:02 +0000 2017,@226145 Hearing this type of feedback is disturbing. Can you tell us the issue affecting you? -AH,466971,466973
466974,sprintcare,FALSE,Fri Dec 01 05:12:42 +0000 2017,@226146 Hey! This concerns us and we'd be sad to see you go! Please give us a DM for us to further assist you! - FL https://t.co/rMApsV8PQY,,466975
466977,sprintcare,FALSE,Fri Dec 01 05:08:21 +0000 2017,"@226147 This comment concerns us. Please feel free to send us a Direct Message, so that we can further assist you. - VC",466978,466979
466981,sprintcare,FALSE,Fri Dec 01 04:56:25 +0000 2017,"@226148 It's sad to hear that you're leaving, we'd like to turn things over for you and improve your experience with Sprint, give us a chance anytime by sending us a DM Justin. - FL https://t.co/rMApsV8PQY",,466982
466983,sprintcare,FALSE,Fri Dec 01 04:47:27 +0000 2017,"@226148 Hey Justin! This concerns us and we'd definitely like to take a look into this for you, please give us a DM for us to further assist you! - FL https://t.co/rMApsV8PQY",466982,466984
466985,sprintcare,FALSE,Fri Dec 01 04:54:51 +0000 2017,"@226149 Hello Joe! We saw your post. This is definitely not the feedback we like to receive. We would like to look further into this. Please, give us a follow and send us a DM for further assistance. -MK https://t.co/rMApsV8PQY",,456200
467903,sprintcare,FALSE,Fri Dec 01 06:10:05 +0000 2017,"@226400 Hey! That's not the way we want our customers to feel. Please, send us a DM and elaborate more on the issue, so we can address and resolve your concerns. - DA https://t.co/rMApsV8PQY",,467904
467905,sprintcare,FALSE,Fri Dec 01 05:57:28 +0000 2017,"@226401 We totally understand your frustration, but what is the main reason that would like to switch? What inconvenience are you experiencing with your service? Please, let us know. We would hate to lose a member of our Sprint Family. -LR. https://t.co/rMApsV8PQY",467906,467907
467912,sprintcare,FALSE,Fri Dec 01 05:41:14 +0000 2017,@226402 Hey There! We'd be glad to take a look into this for you! Please give us a DM for us to further assist you! - FL https://t.co/rMApsV8PQY,,467913
467914,sprintcare,FALSE,Fri Dec 01 05:37:18 +0000 2017,@226403 Hey! Are you experiencing issues at the moment? Let us know. - DB,,467915
469744,sprintcare,FALSE,Fri Dec 01 07:42:02 +0000 2017,@226854 This is not the kind of feedback we want from our valued customers! Please follow us and send us a DM to assist you with this matter. - LR,,469745
469746,sprintcare,FALSE,Fri Dec 01 07:20:25 +0000 2017,"@226855 Hello. We saw your post and we'd like to look into this for you. Please send us a Direct Message, so that we can further assist you. -OM https://t.co/rMApsV8PQY",,469747
469748,sprintcare,FALSE,Fri Dec 01 07:06:20 +0000 2017,@226697 Hi! Please send us a DM for more assistance about this promotion. -FG,,469749
